order_id,audit_date,week_number,country,state,city,address_type,pid,call_attempt,quality_of_validation,validation_status,defect_category,deepdive_attribute,gam_defect,grok_comment_defect,overall_audit,delivery_outcome,delivery_success,auditor,resolution_time_hrs
ORD14182,2026-05-15,20,US,BC,Toronto,Single-Commercial,USC4771698361,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10557,2026-05-15,20,US,IL,Miami,Single-Residential,USC4743219861,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14340,2026-05-15,20,US,CA,Edmonton,Multi-Residential,USC4782615474,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13766,2026-05-15,20,Canada,WA,Atlanta,Single-Commercial,USC4717995407,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12968,2026-05-15,20,US,FL,Toronto,Mixed,USC4989066950,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD11999,2026-05-15,20,Canada,WA,Houston,Multi-Residential,USC4802076591,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD10004,2026-05-15,20,Canada,IL,Chicago,Multi-Residential,USC5353334580,Yes,Deep Dive Defect - Wrong validation,Fail,Multi-Residential,Incorrect BH,Incorrect BH,Entire comment wrong - wrong PID identification,Fail,Failed,0,Kiran Nukala,3.0
ORD10446,2026-05-15,20,Canada,NY,Edmonton,Single-Commercial,USC5249701382,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14494,2026-05-15,20,US,TX,Atlanta,Single-Residential,USC4721647601,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13881,2026-05-15,20,Canada,NC,Vancouver,Multi-Commercial,USC4705335562,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12444,2026-05-15,20,US,ON,Philadelphia,Single-Commercial,USC4768696696,Yes,Deep Dive Defect leading to GAM Defect,Fail,Single-Commercial,Incorrect SP,No GAM defect,No GROK defect,Fail,Delivered,1,Priya M,7.0
ORD10586,2026-05-15,20,US,WA,Philadelphia,Single-Residential,USC5212724085,No,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect BH,No GAM defect,No GROK defect,Fail,Delivered,1,Priya M,5.0
ORD12777,2026-05-15,20,US,WA,Vancouver,Single-Residential,USC5270034679,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13790,2026-05-15,20,Canada,NY,Vancouver,Single-Residential,USC5043649767,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14521,2026-05-15,20,US,TX,Atlanta,Single-Residential,USC5343208017,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Multi-Commercial,Incorrect BH + AB,No GAM defect,No GROK defect,Fail,Delivered,1,Harini AB,2.0
ORD14168,2026-05-15,20,US,WA,Edmonton,Multi-Residential,USC5329694892,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10569,2026-05-15,20,US,FL,Montreal,Multi-Commercial,USC5376573223,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14250,2026-05-15,20,Canada,PA,Los Angeles,Multi-Residential,USC4996964773,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14120,2026-05-15,20,US,ON,Calgary,Single-Residential,USC4883307115,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11410,2026-05-15,20,US,BC,Edmonton,Multi-Residential,USC4982057967,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12923,2026-05-15,20,US,WA,Houston,Single-Residential,USC4934345959,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13270,2026-05-15,20,Canada,CA,Seattle,Multi-Residential,USC5128168540,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12558,2026-05-15,20,US,NC,Vancouver,Single-Residential,USC4702552502,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10401,2026-05-15,20,US,FL,Charlotte,Single-Residential,USC5029661571,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Harini AB,0.0
ORD12984,2026-05-15,20,Canada,NY,Calgary,Single-Residential,USC4926585313,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Riya Singh,0.0
ORD14488,2026-05-15,20,US,ON,Atlanta,Multi-Commercial,USC5376992853,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11825,2026-05-15,20,Canada,GA,Philadelphia,Single-Residential,USC5153821986,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14083,2026-05-15,20,Canada,FL,Vancouver,Single-Residential,USC4884431211,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14136,2026-05-15,20,Canada,NY,Calgary,Multi-Commercial,USC5051398068,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11674,2026-05-15,20,US,CA,New York,Mixed,USC5037258146,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14373,2026-05-15,20,Canada,NY,Philadelphia,Single-Residential,USC5387487175,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11272,2026-05-15,20,US,QC,New York,Single-Commercial,USC4806197854,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12647,2026-05-15,20,US,CA,Calgary,Single-Residential,USC5346866633,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10776,2026-05-15,20,US,CA,Edmonton,Multi-Residential,USC4966605428,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD11087,2026-05-15,20,Canada,WA,Vancouver,Multi-Residential,USC4721471615,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10500,2026-05-15,20,Canada,AB,Atlanta,Single-Residential,USC5117854779,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11258,2026-05-15,20,Canada,NY,Calgary,Single-Commercial,USC4707692422,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14402,2026-05-15,20,Canada,NY,Edmonton,Single-Residential,USC4762181740,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14779,2026-05-15,20,US,AB,Chicago,Multi-Commercial,USC5151679239,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11379,2026-05-15,20,US,ON,Calgary,Multi-Commercial,USC5370676481,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12885,2026-05-15,20,US,CA,Toronto,Multi-Residential,USC4719244095,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10757,2026-05-15,20,Canada,WA,Miami,Single-Residential,USC5108708257,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11585,2026-05-15,20,Canada,BC,Toronto,Single-Commercial,USC4963827331,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13024,2026-05-15,20,US,CA,Columbus,Multi-Residential,USC5124607412,Non-Controllable,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13022,2026-05-15,20,US,QC,Columbus,Multi-Residential,USC5354644952,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10750,2026-05-15,20,US,WA,Vancouver,Multi-Commercial,USC5047659963,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13620,2026-05-15,20,US,CA,Houston,Single-Residential,USC4953703479,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14946,2026-05-15,20,Canada,TX,Los Angeles,Single-Commercial,USC4981747861,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12656,2026-05-15,20,US,FL,Montreal,Multi-Commercial,USC5221049080,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12657,2026-05-15,20,US,CA,Vancouver,Single-Commercial,USC4766301565,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10265,2026-05-15,20,US,WA,Houston,Single-Residential,USC4945948933,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11730,2026-05-15,20,US,WA,Edmonton,Multi-Commercial,USC4863651256,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10295,2026-05-15,20,US,WA,Miami,Single-Residential,USC4812796452,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14969,2026-05-15,20,Canada,ON,Philadelphia,Single-Residential,USC5026323968,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10167,2026-05-16,20,US,AB,Houston,Multi-Residential,USC5282558148,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14349,2026-05-16,20,US,TX,Charlotte,Single-Residential,USC5193347740,Yes,GAM defect - Wrong updates,Fail,Multi-Residential,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Harini AB,18.7
ORD14707,2026-05-16,20,US,IL,Toronto,Multi-Residential,USC4798204716,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10072,2026-05-16,20,US,GA,Seattle,Single-Residential,USC4948166874,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14266,2026-05-16,20,Canada,ON,Seattle,Single-Residential,USC5025563427,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10160,2026-05-16,20,US,GA,Vancouver,Single-Residential,USC4761356573,Non-Controllable,Deep Dive Defect leading to GAM Defect,Fail,Single-Commercial,Incorrect AB,No GAM defect,No GROK defect,Fail,Delivered,1,Harini AB,3.8
ORD11892,2026-05-16,20,US,OH,Calgary,Single-Commercial,USC5043461879,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10574,2026-05-16,20,US,PA,Miami,Single-Residential,USC4895856471,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14924,2026-05-16,20,Canada,CA,Miami,Multi-Residential,USC4970502501,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10157,2026-05-16,20,US,CA,Seattle,Multi-Residential,USC5290954981,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10360,2026-05-16,20,US,NY,Atlanta,Single-Residential,USC5002329488,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12382,2026-05-16,20,US,AB,Philadelphia,Multi-Residential,USC5343032151,Yes,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Harini AB,0.0
ORD14994,2026-05-16,20,US,ON,Montreal,Single-Commercial,USC4939588859,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10078,2026-05-16,20,US,BC,Charlotte,Single-Commercial,USC4864596877,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10155,2026-05-16,20,US,TX,Charlotte,Multi-Commercial,USC4866634977,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13779,2026-05-16,20,US,ON,New York,Single-Residential,USC4968631804,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12793,2026-05-16,20,US,TX,New York,Multi-Commercial,USC4887819301,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14369,2026-05-16,20,US,WA,Vancouver,Single-Residential,USC5027809727,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14734,2026-05-16,20,Canada,ON,Toronto,Multi-Residential,USC5003468028,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13805,2026-05-16,20,US,NY,Montreal,Multi-Residential,USC4864422140,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10839,2026-05-16,20,Canada,CA,Vancouver,Single-Residential,USC4997772502,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10147,2026-05-16,20,US,IL,Vancouver,Single-Commercial,USC4755438240,Yes,Deep Dive Defect leading to GAM Defect,Fail,Incorrect BH,Incorrect BH,No GAM defect,No GROK defect,Fail,Failed,0,Harini AB,0.9
ORD14823,2026-05-16,20,US,ON,Charlotte,Single-Commercial,USC5297908660,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13970,2026-05-16,20,US,TX,Miami,Multi-Commercial,USC5232576083,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10485,2026-05-16,20,US,ON,Columbus,Single-Residential,USC4798248104,Non-Controllable,GAM defect - Wrong updates,Fail,Multi-Commercial,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Priya M,4.6
ORD14330,2026-05-16,20,US,ON,Philadelphia,Single-Residential,USC4972806475,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14086,2026-05-16,20,US,TX,Charlotte,Single-Residential,USC5119922332,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
